transaction_id,date_key,product_id,region_id,channel_id,customer_id,quantity,unit_price,unit_cost,gross_revenue,discount_amt,net_revenue,total_cost,gross_profit
12132,20241108,10,1,2,51,2,89.0,6.0,178.0,7.83,170.17,12.0,158.17
12133,20251119,9,2,2,2,1,149.0,12.0,149.0,8.79,140.21,12.0,128.21
12134,20251105,5,2,2,57,2,329.0,110.0,658.0,7.9,650.1,220.0,430.1
12135,20250722,1,1,1,31,3,1199.0,620.0,3597.0,86.33,3510.67,1860.0,1650.67
12136,20250617,7,1,1,11,3,99.0,8.0,297.0,5.35,291.65,24.0,267.65
12137,20240608,5,3,1,58,4,329.0,110.0,1316.0,3.95,1312.05,440.0,872.05
12138,20241122,6,3,2,13,2,49.0,14.0,98.0,3.53,94.47,28.0,66.47
12139,20240902,4,1,1,1,3,129.0,38.0,387.0,11.22,375.78,114.0,261.78
12140,20251205,10,1,1,16,3,89.0,6.0,267.0,14.42,252.58,18.0,234.58
12141,20240828,4,4,1,49,4,129.0,38.0,516.0,3.1,512.9,152.0,360.9
12142,20250215,7,1,3,16,27,99.0,8.0,2673.0,387.59,2285.41,216.0,2069.41
12143,20251224,7,2,2,2,2,99.0,8.0,198.0,11.48,186.52,16.0,170.52
12144,20250306,5,1,2,26,3,329.0,110.0,987.0,2.96,984.04,330.0,654.04
12145,20241108,9,1,2,51,1,149.0,12.0,149.0,3.13,145.87,12.0,133.87
12146,20241203,5,3,2,23,3,329.0,110.0,987.0,57.25,929.75,330.0,599.75
12147,20251102,10,2,1,37,3,89.0,6.0,267.0,0.0,267.0,18.0,249.0
12148,20251013,1,1,2,56,2,1199.0,620.0,2398.0,112.71,2285.29,1240.0,1045.29
12149,20241103,3,2,3,42,36,599.0,280.0,21564.0,3191.47,18372.53,10080.0,8292.53
12150,20241108,5,2,2,52,3,329.0,110.0,987.0,29.61,957.39,330.0,627.39
12151,20250822,5,2,1,32,4,329.0,110.0,1316.0,10.53,1305.47,440.0,865.47
12152,20240710,1,3,1,43,4,1199.0,620.0,4796.0,182.25,4613.75,2480.0,2133.75
12153,20240706,5,4,1,14,1,329.0,110.0,329.0,17.44,311.56,110.0,201.56
12154,20251116,12,3,2,33,1,179.0,22.0,179.0,9.49,169.51,22.0,147.51
12155,20251213,4,2,3,47,22,129.0,38.0,2838.0,488.14,2349.86,836.0,1513.86
12156,20240724,7,2,2,17,2,99.0,8.0,198.0,6.34,191.66,16.0,175.66
12157,20251110,3,1,1,56,2,599.0,280.0,1198.0,11.98,1186.02,560.0,626.02
12158,20250809,2,1,2,41,2,1899.0,980.0,3798.0,224.08,3573.92,1960.0,1613.92
12159,20250807,9,2,1,47,1,149.0,12.0,149.0,4.62,144.38,12.0,132.38
12160,20251216,8,1,2,21,2,59.0,5.0,118.0,6.84,111.16,10.0,101.16
12161,20251121,4,5,2,50,2,129.0,38.0,258.0,12.13,245.87,76.0,169.87
12162,20250312,7,2,2,42,3,99.0,8.0,297.0,11.88,285.12,24.0,261.12
12163,20240526,2,3,2,58,1,1899.0,980.0,1899.0,49.37,1849.63,980.0,869.63
12164,20250417,7,1,1,41,4,99.0,8.0,396.0,23.36,372.64,32.0,340.64
12165,20240323,7,2,1,57,4,99.0,8.0,396.0,17.03,378.97,32.0,346.97
12166,20250211,10,5,1,50,4,89.0,6.0,356.0,10.68,345.32,24.0,321.32
12167,20240123,10,1,3,36,6,89.0,6.0,534.0,60.34,473.66,36.0,437.66
12168,20251125,7,2,1,12,3,99.0,8.0,297.0,7.43,289.57,24.0,265.57
12169,20240817,5,3,1,58,1,329.0,110.0,329.0,18.09,310.91,110.0,200.91
12170,20251016,11,4,2,44,1,119.0,18.0,119.0,5.71,113.29,18.0,95.29
12171,20250323,9,4,1,4,4,149.0,12.0,596.0,20.26,575.74,48.0,527.74
12172,20250325,7,1,1,46,1,99.0,8.0,99.0,3.86,95.14,8.0,87.14
12173,20251113,4,1,3,31,9,129.0,38.0,1161.0,166.02,994.98,342.0,652.98
12174,20250619,1,1,2,41,2,1199.0,620.0,2398.0,79.13,2318.87,1240.0,1078.87
12175,20240217,4,3,2,13,2,129.0,38.0,258.0,11.09,246.91,76.0,170.91
12176,20240707,4,4,1,4,4,129.0,38.0,516.0,7.22,508.78,152.0,356.78
12177,20250516,7,2,1,17,4,99.0,8.0,396.0,7.92,388.08,32.0,356.08
12178,20250226,8,2,1,42,2,59.0,5.0,118.0,6.25,111.75,10.0,101.75
12179,20251025,8,1,1,36,3,59.0,5.0,177.0,7.26,169.74,15.0,154.74
12180,20241008,10,3,1,3,1,89.0,6.0,89.0,3.56,85.44,6.0,79.44
12181,20251209,6,1,1,46,3,49.0,14.0,147.0,4.56,142.44,42.0,100.44
12182,20240828,8,3,1,58,2,59.0,5.0,118.0,3.07,114.93,10.0,104.93
12183,20250512,7,4,1,49,1,99.0,8.0,99.0,4.46,94.54,8.0,86.54
12184,20250625,10,1,1,41,2,89.0,6.0,178.0,6.76,171.24,12.0,159.24
12185,20241006,1,1,2,16,3,1199.0,620.0,3597.0,28.78,3568.22,1860.0,1708.22
12186,20240809,4,1,3,16,24,129.0,38.0,3096.0,362.23,2733.77,912.0,1821.77
12187,20250605,10,4,1,49,4,89.0,6.0,356.0,7.12,348.88,24.0,324.88
12188,20250424,1,1,1,41,2,1199.0,620.0,2398.0,2.4,2395.6,1240.0,1155.6
12189,20250427,11,5,1,15,3,119.0,18.0,357.0,14.28,342.72,54.0,288.72
12190,20250325,7,1,3,11,12,99.0,8.0,1188.0,154.44,1033.56,96.0,937.56
12191,20250722,11,4,1,24,1,119.0,18.0,119.0,4.4,114.6,18.0,96.6
12192,20250209,5,1,1,51,1,329.0,110.0,329.0,12.17,316.83,110.0,206.83
12193,20251022,7,2,1,57,1,99.0,8.0,99.0,1.29,97.71,8.0,89.71
12194,20250322,1,3,2,18,2,1199.0,620.0,2398.0,57.55,2340.45,1240.0,1100.45
12195,20241015,1,2,1,52,3,1199.0,620.0,3597.0,129.49,3467.51,1860.0,1607.51
12196,20250303,8,1,1,31,1,59.0,5.0,59.0,2.42,56.58,5.0,51.58
12197,20240316,1,1,1,46,1,1199.0,620.0,1199.0,65.95,1133.05,620.0,513.05
12198,20250602,1,3,2,43,3,1199.0,620.0,3597.0,147.48,3449.52,1860.0,1589.52
12199,20240528,10,1,2,26,3,89.0,6.0,267.0,1.87,265.13,18.0,247.13
12200,20250708,10,3,2,18,3,89.0,6.0,267.0,4.81,262.19,18.0,244.19
12201,20250609,3,3,2,8,3,599.0,280.0,1797.0,61.1,1735.9,840.0,895.9
12202,20240302,12,2,3,52,6,179.0,22.0,1074.0,181.51,892.49,132.0,760.49
12203,20240804,8,3,1,48,1,59.0,5.0,59.0,2.83,56.17,5.0,51.17
12204,20240728,3,2,3,52,20,599.0,280.0,11980.0,1221.96,10758.04,5600.0,5158.04
12205,20240922,8,1,2,6,1,59.0,5.0,59.0,1.0,58.0,5.0,53.0
12206,20251006,4,1,2,21,1,129.0,38.0,129.0,4.0,125.0,38.0,87.0
12207,20241221,7,1,1,51,1,99.0,8.0,99.0,4.36,94.64,8.0,86.64
12208,20241128,4,1,2,16,2,129.0,38.0,258.0,2.32,255.68,76.0,179.68
12209,20250423,4,5,1,20,3,129.0,38.0,387.0,8.51,378.49,114.0,264.49
12210,20240218,8,3,2,33,2,59.0,5.0,118.0,6.73,111.27,10.0,101.27
12211,20251226,6,4,2,39,2,49.0,14.0,98.0,2.06,95.94,28.0,67.94
12212,20240808,4,1,1,36,2,129.0,38.0,258.0,14.19,243.81,76.0,167.81
12213,20240205,6,3,2,43,1,49.0,14.0,49.0,0.83,48.17,14.0,34.17
12214,20240908,3,2,2,17,1,599.0,280.0,599.0,28.15,570.85,280.0,290.85
12215,20241027,1,3,2,53,2,1199.0,620.0,2398.0,33.57,2364.43,1240.0,1124.43
12216,20240213,5,1,2,36,3,329.0,110.0,987.0,7.9,979.1,330.0,649.1
12217,20240917,5,1,3,1,47,329.0,110.0,15463.0,1871.02,13591.98,5170.0,8421.98
12218,20250317,8,4,2,19,3,59.0,5.0,177.0,1.59,175.41,15.0,160.41
12219,20250502,1,4,1,49,2,1199.0,620.0,2398.0,0.0,2398.0,1240.0,1158.0
12220,20241019,8,2,2,47,1,59.0,5.0,59.0,0.53,58.47,5.0,53.47
12221,20251213,7,2,1,52,1,99.0,8.0,99.0,5.45,93.55,8.0,85.55
12222,20250309,2,3,1,3,2,1899.0,980.0,3798.0,68.36,3729.64,1960.0,1769.64
12223,20251001,10,3,2,18,3,89.0,6.0,267.0,4.0,263.0,18.0,245.0
12224,20250607,4,2,1,2,3,129.0,38.0,387.0,8.51,378.49,114.0,264.49
12225,20251209,12,4,1,44,2,179.0,22.0,358.0,5.37,352.63,44.0,308.63
12226,20250515,7,2,2,37,3,99.0,8.0,297.0,6.24,290.76,24.0,266.76
12227,20251126,7,4,2,24,2,99.0,8.0,198.0,7.33,190.67,16.0,174.67
12228,20251225,3,1,1,11,4,599.0,280.0,2396.0,14.38,2381.62,1120.0,1261.62
12229,20240727,6,4,2,19,1,49.0,14.0,49.0,0.73,48.27,14.0,34.27
12230,20240921,10,4,2,34,1,89.0,6.0,89.0,0.45,88.55,6.0,82.55
12231,20241101,7,1,3,41,11,99.0,8.0,1089.0,137.21,951.79,88.0,863.79
12232,20251126,7,1,2,26,1,99.0,8.0,99.0,1.98,97.02,8.0,89.02
12233,20251117,6,2,1,42,2,49.0,14.0,98.0,2.84,95.16,28.0,67.16
12234,20241106,9,1,2,51,1,149.0,12.0,149.0,5.07,143.93,12.0,131.93
12235,20250104,5,4,2,9,2,329.0,110.0,658.0,36.19,621.81,220.0,401.81
12236,20250801,5,4,2,24,2,329.0,110.0,658.0,15.79,642.21,220.0,422.21
12237,20251220,8,1,1,56,4,59.0,5.0,236.0,11.33,224.67,20.0,204.67
12238,20251207,4,5,1,55,3,129.0,38.0,387.0,15.87,371.13,114.0,257.13
12239,20241026,4,1,1,51,1,129.0,38.0,129.0,3.61,125.39,38.0,87.39
12240,20250526,8,1,2,26,3,59.0,5.0,177.0,9.03,167.97,15.0,152.97
12241,20240117,10,4,3,49,17,89.0,6.0,1513.0,145.25,1367.75,102.0,1265.75
12242,20250202,11,5,1,30,4,119.0,18.0,476.0,20.94,455.06,72.0,383.06
12243,20250218,1,5,2,35,3,1199.0,620.0,3597.0,71.94,3525.06,1860.0,1665.06
12244,20250503,1,2,2,7,2,1199.0,620.0,2398.0,26.38,2371.62,1240.0,1131.62
12245,20251205,9,3,1,58,3,149.0,12.0,447.0,15.65,431.35,36.0,395.35
12246,20250621,9,1,1,31,3,149.0,12.0,447.0,21.9,425.1,36.0,389.1
12247,20241224,4,1,2,1,1,129.0,38.0,129.0,6.32,122.68,38.0,84.68
12248,20251212,10,3,2,38,1,89.0,6.0,89.0,1.6,87.4,6.0,81.4
12249,20251224,4,1,1,16,4,129.0,38.0,516.0,25.8,490.2,152.0,338.2
12250,20250215,2,1,2,6,3,1899.0,980.0,5697.0,176.61,5520.39,2940.0,2580.39
12251,20250403,8,1,1,1,4,59.0,5.0,236.0,3.54,232.46,20.0,212.46
12252,20241023,8,1,2,6,2,59.0,5.0,118.0,3.54,114.46,10.0,104.46
12253,20241120,1,1,2,51,2,1199.0,620.0,2398.0,93.52,2304.48,1240.0,1064.48
12254,20241011,9,3,2,8,2,149.0,12.0,298.0,11.92,286.08,24.0,262.08
12255,20240720,8,2,2,32,3,59.0,5.0,177.0,3.54,173.46,15.0,158.46
12256,20240603,3,1,1,16,4,599.0,280.0,2396.0,31.15,2364.85,1120.0,1244.85
12257,20251202,5,1,2,21,3,329.0,110.0,987.0,52.31,934.69,330.0,604.69
12258,20241013,9,1,1,6,1,149.0,12.0,149.0,2.68,146.32,12.0,134.32
12259,20241026,3,5,2,40,3,599.0,280.0,1797.0,35.94,1761.06,840.0,921.06
12260,20250406,12,3,2,8,1,179.0,22.0,179.0,8.95,170.05,22.0,148.05
12261,20250617,7,2,2,47,3,99.0,8.0,297.0,2.38,294.62,24.0,270.62
12262,20250312,4,3,2,53,3,129.0,38.0,387.0,14.32,372.68,114.0,258.68
12263,20240821,5,2,1,2,1,329.0,110.0,329.0,6.91,322.09,110.0,212.09
12264,20250116,9,1,1,56,3,149.0,12.0,447.0,20.11,426.89,36.0,390.89
12265,20250412,2,5,1,20,1,1899.0,980.0,1899.0,102.55,1796.45,980.0,816.45
12266,20250123,1,1,3,56,38,1199.0,620.0,45562.0,3644.96,41917.04,23560.0,18357.04
12267,20241018,7,2,2,27,1,99.0,8.0,99.0,1.19,97.81,8.0,89.81
12268,20250415,4,1,1,31,2,129.0,38.0,258.0,6.97,251.03,76.0,175.03
12269,20250412,4,1,1,36,1,129.0,38.0,129.0,0.39,128.61,38.0,90.61
12270,20250612,4,5,3,10,18,129.0,38.0,2322.0,383.13,1938.87,684.0,1254.87
12271,20240209,8,1,3,11,45,59.0,5.0,2655.0,313.29,2341.71,225.0,2116.71
12272,20250126,2,1,2,46,1,1899.0,980.0,1899.0,55.07,1843.93,980.0,863.93
12273,20250409,7,3,3,43,49,99.0,8.0,4851.0,664.59,4186.41,392.0,3794.41
12274,20251207,11,1,1,11,3,119.0,18.0,357.0,7.14,349.86,54.0,295.86
12275,20240920,4,2,2,17,2,129.0,38.0,258.0,7.74,250.26,76.0,174.26
12276,20250811,3,1,3,1,46,599.0,280.0,27554.0,3003.39,24550.61,12880.0,11670.61
12277,20240104,4,3,1,28,4,129.0,38.0,516.0,11.87,504.13,152.0,352.13
12278,20251027,11,1,3,1,6,119.0,18.0,714.0,119.24,594.76,108.0,486.76
12279,20250510,10,2,1,12,1,89.0,6.0,89.0,3.12,85.88,6.0,79.88
12280,20240913,10,3,2,23,2,89.0,6.0,178.0,0.71,177.29,12.0,165.29
12281,20240425,2,1,1,36,3,1899.0,980.0,5697.0,279.15,5417.85,2940.0,2477.85
12282,20250904,6,1,2,6,2,49.0,14.0,98.0,3.33,94.67,28.0,66.67
12283,20241125,10,1,3,11,8,89.0,6.0,712.0,100.39,611.61,48.0,563.61
12284,20251207,3,5,2,50,2,599.0,280.0,1198.0,46.72,1151.28,560.0,591.28
12285,20240605,4,3,2,18,3,129.0,38.0,387.0,6.19,380.81,114.0,266.81
12286,20240619,1,3,2,18,2,1199.0,620.0,2398.0,119.9,2278.1,1240.0,1038.1
12287,20240922,3,1,2,26,2,599.0,280.0,1198.0,45.52,1152.48,560.0,592.48
12288,20250524,2,1,1,26,1,1899.0,980.0,1899.0,94.95,1804.05,980.0,824.05
12289,20240403,12,3,1,8,3,179.0,22.0,537.0,4.3,532.7,66.0,466.7
12290,20240313,2,3,2,13,3,1899.0,980.0,5697.0,11.39,5685.61,2940.0,2745.61
12291,20240427,3,3,3,58,19,599.0,280.0,11381.0,1308.82,10072.18,5320.0,4752.18
12292,20250322,12,1,1,11,3,179.0,22.0,537.0,27.39,509.61,66.0,443.61
12293,20240109,4,2,2,27,2,129.0,38.0,258.0,2.06,255.94,76.0,179.94
12294,20250803,3,5,3,30,37,599.0,280.0,22163.0,1928.18,20234.82,10360.0,9874.82
12295,20250213,11,2,2,27,3,119.0,18.0,357.0,14.64,342.36,54.0,288.36
12296,20240415,9,3,2,38,3,149.0,12.0,447.0,16.54,430.46,36.0,394.46
12297,20250310,3,2,1,42,1,599.0,280.0,599.0,30.55,568.45,280.0,288.45
12298,20251124,9,1,3,16,27,149.0,12.0,4023.0,583.34,3439.66,324.0,3115.66
12299,20240703,9,2,2,2,2,149.0,12.0,298.0,10.13,287.87,24.0,263.87
12300,20240923,2,1,1,16,3,1899.0,980.0,5697.0,62.67,5634.33,2940.0,2694.33
12301,20250917,5,2,2,42,2,329.0,110.0,658.0,16.45,641.55,220.0,421.55
12302,20250710,12,2,3,2,7,179.0,22.0,1253.0,130.31,1122.69,154.0,968.69
12303,20240324,8,2,3,12,48,59.0,5.0,2832.0,286.03,2545.97,240.0,2305.97
12304,20250906,4,3,1,38,1,129.0,38.0,129.0,2.32,126.68,38.0,88.68
12305,20251113,4,4,3,24,36,129.0,38.0,4644.0,752.33,3891.67,1368.0,2523.67
12306,20240609,4,3,2,53,2,129.0,38.0,258.0,8.77,249.23,76.0,173.23
12307,20251114,5,2,1,37,3,329.0,110.0,987.0,49.35,937.65,330.0,607.65
12308,20250913,3,4,3,4,20,599.0,280.0,11980.0,1617.3,10362.7,5600.0,4762.7
12309,20240615,3,2,3,7,21,599.0,280.0,12579.0,1635.27,10943.73,5880.0,5063.73
12310,20241202,10,4,1,4,4,89.0,6.0,356.0,0.71,355.29,24.0,331.29
12311,20240225,3,2,1,22,4,599.0,280.0,2396.0,16.77,2379.23,1120.0,1259.23
12312,20251022,7,2,2,27,2,99.0,8.0,198.0,3.56,194.44,16.0,178.44
12313,20250510,4,4,2,54,1,129.0,38.0,129.0,0.39,128.61,38.0,90.61
12314,20250320,7,3,1,8,2,99.0,8.0,198.0,3.56,194.44,16.0,178.44
12315,20251217,12,5,1,45,1,179.0,22.0,179.0,5.55,173.45,22.0,151.45
12316,20250619,12,1,2,46,2,179.0,22.0,358.0,2.15,355.85,44.0,311.85
12317,20250507,1,3,2,13,2,1199.0,620.0,2398.0,105.51,2292.49,1240.0,1052.49
12318,20250802,8,2,2,17,1,59.0,5.0,59.0,2.36,56.64,5.0,51.64
12319,20241121,11,5,1,45,2,119.0,18.0,238.0,13.57,224.43,36.0,188.43
12320,20251212,6,4,1,9,2,49.0,14.0,98.0,5.49,92.51,28.0,64.51
12321,20250113,12,1,2,11,3,179.0,22.0,537.0,17.18,519.82,66.0,453.82
12322,20240115,3,1,2,21,2,599.0,280.0,1198.0,46.72,1151.28,560.0,591.28
12323,20250205,5,3,3,23,24,329.0,110.0,7896.0,694.85,7201.15,2640.0,4561.15
12324,20251008,2,1,3,46,8,1899.0,980.0,15192.0,2111.69,13080.31,7840.0,5240.31
12325,20250920,6,5,3,30,39,49.0,14.0,1911.0,273.27,1637.73,546.0,1091.73
12326,20250919,3,3,2,48,1,599.0,280.0,599.0,24.56,574.44,280.0,294.44
12327,20240209,6,2,2,47,2,49.0,14.0,98.0,0.59,97.41,28.0,69.41
12328,20240425,1,4,2,24,2,1199.0,620.0,2398.0,45.56,2352.44,1240.0,1112.44
12329,20250126,4,1,2,41,1,129.0,38.0,129.0,1.03,127.97,38.0,89.97
12330,20250427,8,1,3,1,27,59.0,5.0,1593.0,216.65,1376.35,135.0,1241.35
12331,20240815,4,5,2,20,2,129.0,38.0,258.0,9.8,248.2,76.0,172.2
12332,20251126,6,3,1,58,4,49.0,14.0,196.0,8.43,187.57,56.0,131.57
12333,20241109,7,2,2,47,3,99.0,8.0,297.0,15.44,281.56,24.0,257.56
12334,20251009,12,1,1,36,4,179.0,22.0,716.0,40.1,675.9,88.0,587.9
12335,20250702,6,1,2,51,3,49.0,14.0,147.0,0.29,146.71,42.0,104.71
12336,20240419,8,5,1,30,3,59.0,5.0,177.0,0.71,176.29,15.0,161.29
12337,20240602,1,5,1,40,4,1199.0,620.0,4796.0,249.39,4546.61,2480.0,2066.61
12338,20241001,10,4,1,9,2,89.0,6.0,178.0,9.61,168.39,12.0,156.39
12339,20241118,5,1,1,1,3,329.0,110.0,987.0,54.29,932.71,330.0,602.71
12340,20251016,12,4,3,54,44,179.0,22.0,7876.0,976.62,6899.38,968.0,5931.38
12341,20240707,1,2,2,52,3,1199.0,620.0,3597.0,115.1,3481.9,1860.0,1621.9
12342,20250419,5,3,3,18,50,329.0,110.0,16450.0,2089.15,14360.85,5500.0,8860.85
12343,20250407,4,4,3,54,27,129.0,38.0,3483.0,365.72,3117.28,1026.0,2091.28
12344,20250309,3,2,2,22,2,599.0,280.0,1198.0,57.5,1140.5,560.0,580.5
12345,20241207,1,2,1,7,1,1199.0,620.0,1199.0,3.6,1195.4,620.0,575.4
12346,20241103,4,2,2,37,1,129.0,38.0,129.0,5.29,123.71,38.0,85.71
12347,20251207,10,1,1,31,2,89.0,6.0,178.0,8.72,169.28,12.0,157.28
12348,20250617,5,4,1,44,3,329.0,110.0,987.0,14.8,972.2,330.0,642.2
12349,20251209,5,3,2,8,3,329.0,110.0,987.0,19.74,967.26,330.0,637.26
12350,20251117,2,1,2,6,1,1899.0,980.0,1899.0,58.87,1840.13,980.0,860.13
12351,20240408,2,2,1,32,4,1899.0,980.0,7596.0,311.44,7284.56,3920.0,3364.56
12352,20250320,4,2,1,47,3,129.0,38.0,387.0,8.13,378.87,114.0,264.87
12353,20251123,5,4,1,29,2,329.0,110.0,658.0,0.66,657.34,220.0,437.34
12354,20250908,9,3,1,28,3,149.0,12.0,447.0,7.15,439.85,36.0,403.85
12355,20250619,3,3,1,13,2,599.0,280.0,1198.0,25.16,1172.84,560.0,612.84
12356,20241104,9,2,1,22,2,149.0,12.0,298.0,7.75,290.25,24.0,266.25
12357,20250805,2,1,1,16,4,1899.0,980.0,7596.0,0.0,7596.0,3920.0,3676.0
12358,20240317,1,1,3,1,6,1199.0,620.0,7194.0,1266.14,5927.86,3720.0,2207.86
12359,20250307,10,1,2,56,1,89.0,6.0,89.0,5.25,83.75,6.0,77.75
12360,20250325,7,2,1,32,3,99.0,8.0,297.0,17.52,279.48,24.0,255.48
12361,20240209,4,5,2,30,3,129.0,38.0,387.0,4.64,382.36,114.0,268.36
12362,20241014,8,2,2,47,3,59.0,5.0,177.0,7.96,169.04,15.0,154.04
12363,20250307,6,3,1,18,4,49.0,14.0,196.0,9.6,186.4,56.0,130.4
12364,20250204,1,2,1,2,1,1199.0,620.0,1199.0,27.58,1171.42,620.0,551.42
12365,20251110,5,1,2,56,2,329.0,110.0,658.0,34.22,623.78,220.0,403.78
12366,20251027,1,1,2,31,2,1199.0,620.0,2398.0,4.8,2393.2,1240.0,1153.2
12367,20250909,8,1,1,1,4,59.0,5.0,236.0,2.6,233.4,20.0,213.4
12368,20240416,6,3,3,18,19,49.0,14.0,931.0,111.72,819.28,266.0,553.28
12369,20240611,3,5,1,40,4,599.0,280.0,2396.0,11.98,2384.02,1120.0,1264.02
12370,20240620,12,2,1,27,1,179.0,22.0,179.0,1.25,177.75,22.0,155.75
12371,20241219,1,1,1,46,2,1199.0,620.0,2398.0,43.16,2354.84,1240.0,1114.84
12372,20251126,1,1,3,26,32,1199.0,620.0,38368.0,4297.22,34070.78,19840.0,14230.78
12373,20251101,2,2,3,17,48,1899.0,980.0,91152.0,13581.65,77570.35,47040.0,30530.35
12374,20250307,4,3,1,3,4,129.0,38.0,516.0,3.1,512.9,152.0,360.9
12375,20241223,11,1,2,11,3,119.0,18.0,357.0,4.64,352.36,54.0,298.36
12376,20250607,6,2,3,27,34,49.0,14.0,1666.0,139.94,1526.06,476.0,1050.06
12377,20251204,1,2,3,32,18,1199.0,620.0,21582.0,3474.7,18107.3,11160.0,6947.3
12378,20251109,1,1,1,36,2,1199.0,620.0,2398.0,76.74,2321.26,1240.0,1081.26
12379,20250313,8,2,1,2,1,59.0,5.0,59.0,1.24,57.76,5.0,52.76
12380,20240710,9,3,2,43,3,149.0,12.0,447.0,18.77,428.23,36.0,392.23
12381,20240406,9,2,2,27,3,149.0,12.0,447.0,5.36,441.64,36.0,405.64
12382,20250103,6,1,2,56,1,49.0,14.0,49.0,2.84,46.16,14.0,32.16
12383,20250608,2,4,2,9,1,1899.0,980.0,1899.0,18.99,1880.01,980.0,900.01
12384,20250509,1,1,1,46,4,1199.0,620.0,4796.0,62.35,4733.65,2480.0,2253.65
12385,20250708,5,1,1,41,3,329.0,110.0,987.0,17.77,969.23,330.0,639.23
12386,20250621,8,1,1,6,2,59.0,5.0,118.0,4.25,113.75,10.0,103.75
12387,20251009,8,1,3,56,30,59.0,5.0,1770.0,247.8,1522.2,150.0,1372.2
12388,20251019,4,2,2,52,2,129.0,38.0,258.0,9.29,248.71,76.0,172.71
12389,20240901,1,3,1,3,2,1199.0,620.0,2398.0,100.72,2297.28,1240.0,1057.28
12390,20240910,3,3,3,3,18,599.0,280.0,10782.0,1768.25,9013.75,5040.0,3973.75
12391,20241027,7,1,3,6,32,99.0,8.0,3168.0,389.66,2778.34,256.0,2522.34
12392,20240705,3,3,2,48,1,599.0,280.0,599.0,31.75,567.25,280.0,287.25
12393,20240227,7,3,2,53,3,99.0,8.0,297.0,15.15,281.85,24.0,257.85
12394,20250623,12,1,1,26,3,179.0,22.0,537.0,8.59,528.41,66.0,462.41
12395,20251119,8,1,3,21,16,59.0,5.0,944.0,106.67,837.33,80.0,757.33
12396,20250713,3,3,2,28,2,599.0,280.0,1198.0,37.14,1160.86,560.0,600.86
12397,20240705,4,3,2,58,2,129.0,38.0,258.0,7.48,250.52,76.0,174.52
12398,20240828,6,1,2,41,2,49.0,14.0,98.0,3.82,94.18,28.0,66.18
12399,20240126,4,2,2,32,1,129.0,38.0,129.0,0.77,128.23,38.0,90.23
12400,20241117,2,1,1,31,2,1899.0,980.0,3798.0,56.97,3741.03,1960.0,1781.03
12401,20250827,7,3,2,38,3,99.0,8.0,297.0,9.21,287.79,24.0,263.79
12402,20251007,4,1,2,16,1,129.0,38.0,129.0,2.71,126.29,38.0,88.29
12403,20251017,1,5,2,60,1,1199.0,620.0,1199.0,14.39,1184.61,620.0,564.61
12404,20240923,3,2,1,47,3,599.0,280.0,1797.0,55.71,1741.29,840.0,901.29
12405,20240728,9,4,2,4,2,149.0,12.0,298.0,9.83,288.17,24.0,264.17
12406,20241228,2,1,2,21,1,1899.0,980.0,1899.0,89.25,1809.75,980.0,829.75
12407,20250318,8,3,1,33,4,59.0,5.0,236.0,12.04,223.96,20.0,203.96
12408,20251112,10,1,1,36,4,89.0,6.0,356.0,19.94,336.06,24.0,312.06
12409,20250501,5,2,2,27,1,329.0,110.0,329.0,6.91,322.09,110.0,212.09
12410,20240225,7,2,3,17,43,99.0,8.0,4257.0,600.24,3656.76,344.0,3312.76
12411,20240410,5,1,3,36,21,329.0,110.0,6909.0,642.54,6266.46,2310.0,3956.46
12412,20241205,7,1,1,6,2,99.0,8.0,198.0,11.29,186.71,16.0,170.71
12413,20251219,7,3,1,48,1,99.0,8.0,99.0,3.56,95.44,8.0,87.44
12414,20250802,8,1,2,11,3,59.0,5.0,177.0,5.66,171.34,15.0,156.34
12415,20251019,7,1,3,26,44,99.0,8.0,4356.0,413.82,3942.18,352.0,3590.18
12416,20250724,10,2,3,37,10,89.0,6.0,890.0,150.41,739.59,60.0,679.59
12417,20250506,5,2,1,47,3,329.0,110.0,987.0,50.34,936.66,330.0,606.66
12418,20250317,5,1,1,31,2,329.0,110.0,658.0,11.19,646.81,220.0,426.81
12419,20251128,9,2,1,52,4,149.0,12.0,596.0,26.22,569.78,48.0,521.78
12420,20241125,4,4,3,24,26,129.0,38.0,3354.0,429.31,2924.69,988.0,1936.69
12421,20250427,3,1,1,56,2,599.0,280.0,1198.0,40.73,1157.27,560.0,597.27
12422,20240703,6,2,3,52,7,49.0,14.0,343.0,44.59,298.41,98.0,200.41
12423,20240813,7,2,2,7,1,99.0,8.0,99.0,4.46,94.54,8.0,86.54
12424,20251224,1,1,2,31,2,1199.0,620.0,2398.0,117.5,2280.5,1240.0,1040.5
12425,20250702,4,3,2,28,2,129.0,38.0,258.0,1.81,256.19,76.0,180.19
12426,20250327,5,2,1,22,1,329.0,110.0,329.0,9.21,319.79,110.0,209.79
12427,20240520,6,1,3,36,33,49.0,14.0,1617.0,211.83,1405.17,462.0,943.17
12428,20251003,7,4,2,44,1,99.0,8.0,99.0,3.96,95.04,8.0,87.04
12429,20250624,4,1,1,11,1,129.0,38.0,129.0,1.81,127.19,38.0,89.19
12430,20240301,6,1,1,1,3,49.0,14.0,147.0,0.73,146.27,42.0,104.27
12431,20250219,1,2,2,12,1,1199.0,620.0,1199.0,16.79,1182.21,620.0,562.21
